# 242Pu total cross section. 
# Source: ENDF/B-VIII.0

# E / MeV	CS / barn
583.408	13.3434
583.607	13.2953
583.819	13.2447
583.955	13.212
584.23	13.1462
584.244	13.1428
584.533	13.0737
584.641	13.0479
584.822	13.0047
585.015	12.9588
585.16	12.9241
585.4	12.867
585.68	12.8007
585.806	12.7707
586.026	12.7185
586.077	12.7066
586.347	12.6426
586.537	12.5978
586.618	12.5787
586.888	12.5149
587.047	12.4774
587.158	12.4511
587.429	12.3876
587.43	12.3874
587.685	12.3275
587.812	12.2977
587.9	12.2772
587.927	12.2696
588.169	12.2017
588.185	12.1972
588.41	12.1339
588.535	12.099
588.652	12.0664
588.864	12.0072
588.886	11.9998
588.894	11.9972
589.136	11.9155
589.237	11.8814
589.377	11.8341
589.471	11.8027
589.581	11.7658
589.704	11.7243
589.746	11.7105
589.828	11.683
589.911	11.6489
589.938	11.6376
590.076	11.581
590.165	11.5443
590.241	11.5133
590.392	11.4515
590.406	11.4459
590.433	11.4347
590.571	11.3656
590.619	11.3415
590.736	11.283
590.846	11.2282
590.88	11.2111
590.997	11.1531
591.004	11.1497
591.039	11.1328
591.128	11.0782
591.149	11.0656
591.252	11.0029
591.279	10.9863
591.376	10.9281
591.41	10.9074
591.451	10.8826
591.499	10.847
591.541	10.8167
591.623	10.756
591.671	10.7208
591.716	10.6882
591.802	10.6258
591.809	10.6208
591.864	10.581
591.891	10.5568
591.933	10.5207
591.974	10.4845
592.056	10.4127
592.063	10.4068
592.139	10.3414
592.139	10.3414
592.161	10.3183
592.222	10.2562
592.263	10.214
592.304	10.1718
592.366	10.109
592.387	10.0881
592.414	10.0604
592.469	9.99224
592.469	9.99224
592.531	9.91615
592.572	9.86585
592.593	9.84069
592.641	9.78254
592.655	9.76593
592.689	9.72483
592.71	9.69442
592.717	9.68428
592.779	9.59393
592.84	9.50459
592.847	9.49479
592.895	9.42621
592.902	9.41419
592.916	9.39044
592.964	9.30731
592.985	9.27217
593.019	9.2136
593.054	9.15592
593.074	9.12131
593.102	9.076
593.105	9.06913
593.129	9.02108
593.157	8.96715
593.184	8.91321
593.208	8.8669
593.226	8.83383
593.239	8.80789
593.26	8.76147
593.267	8.746
593.306	8.6588
593.308	8.65501
593.343	8.58103
593.349	8.56623
593.379	8.50526
593.391	8.48016
593.394	8.47324
593.415	8.42387
593.423	8.4033
593.451	8.33947
593.452	8.33748
593.48	8.27396
593.487	8.25924
593.508	8.2132
593.511	8.20798
593.535	8.15926
593.537	8.15578
593.559	8.11371
593.565	8.10239
593.583	8.07097
593.584	8.06947
593.603	8.03904
593.607	8.03278
593.622	8.01148
593.631	7.99933
593.641	7.98718
593.649	7.97783
593.652	7.97503
593.66	7.97028
593.668	7.96728
593.679	7.96295
593.688	7.96174
593.698	7.96053
593.705	7.96172
593.715	7.96318
593.721	7.96584
593.723	7.96811
593.73	7.97832
593.74	7.9937
593.746	8.00349
593.757	8.02546
593.761	8.03392
593.772	8.06012
593.774	8.06598
593.777	8.07476
593.791	8.13066
593.792	8.13395
593.807	8.19668
593.808	8.20142
593.808	8.2066
593.821	8.28439
593.823	8.29476
593.834	8.36858
593.839	8.39699
593.841	8.41566
593.847	8.46763
593.854	8.52702
593.86	8.5832
593.867	8.64742
593.869	8.67537
593.873	8.7153
593.885	8.85504
593.886	8.86574
593.893	8.95144
593.899	9.03743
593.901	9.06199
593.912	9.23209
593.916	9.29752
593.918	9.3394
593.925	9.4504
593.931	9.57724
593.937	9.69407
593.943	9.80257
593.944	9.82876
593.95	9.9639
593.955	10.0604
593.962	10.2221
593.962	10.2221
593.968	10.3973
593.975	10.5808
593.979	10.6726
593.982	10.7719
593.989	10.9796
593.996	11.1872
593.996	11.1872
594.003	11.4213
594.01	11.6554
594.013	11.7777
594.017	11.9093
594.023	12.1723
594.03	12.4466
594.03	12.4466
594.037	12.7413
594.044	13.0479
594.047	13.2013
594.051	13.3658
594.058	13.7077
594.065	14.0496
594.065	14.0496
594.072	14.4297
594.078	14.8099
594.082	15.0072
594.085	15.2179
594.092	15.6393
594.099	16.0761
594.099	16.0761
594.106	16.5422
594.113	17.0244
594.116	17.2656
594.12	17.5225
594.127	18.0537
594.133	18.5848
594.133	18.5848
594.14	19.1683
594.147	19.7517
594.151	20.053
594.154	20.3726
594.161	21.0119
594.168	21.6711
594.168	21.6712
594.175	22.3698
594.185	23.4515
594.185	23.4515
594.19	24.0239
594.201	25.2058
594.202	25.4026
594.206	25.818
594.216	27.1023
594.218	27.3166
594.221	27.766
594.231	29.1547
594.233	29.3862
594.237	29.8714
594.247	31.3693
594.249	31.6191
594.252	32.1417
594.262	33.7534
594.264	34.0221
594.268	34.5837
594.278	36.3137
594.28	36.6021
594.283	37.2042
594.293	39.0566
594.295	39.3654
594.299	40.009
594.311	42.3274
594.314	43.0167
594.319	44.0508
594.326	45.4731
594.335	47.3323
594.34	48.4478
594.347	49.9825
594.357	52.3991
594.363	53.8089
594.367	54.847
594.374	56.5868
594.386	59.6315
594.388	60.0791
594.4	63.3506
594.409	65.6876
594.409	65.9313
594.426	70.6788
594.429	71.6784
594.433	72.7176
594.45	78.0345
594.452	78.586
594.456	79.9642
594.47	84.7583
594.477	87.0966
594.484	89.4359
594.495	93.0283
594.512	99.2358
594.519	101.719
594.52	102.354
594.546	112.195
594.546	112.195
594.56	117.609
594.577	124.503
594.587	128.772
594.617	141.227
594.623	143.728
594.702	177.177
594.703	177.463
594.747	195.768
594.75	197.141
594.752	197.939
594.788	211.774
594.791	212.803
594.796	214.863
594.816	221.62
594.818	222.55
594.838	229.061
594.843	230.778
594.846	231.589
594.872	239.159
594.879	241.125
594.881	241.736
594.904	247.367
594.912	249.039
594.914	249.473
594.934	253.382
594.939	254.287
594.947	255.403
594.968	258.353
594.969	258.531
594.976	259.101
595	261.19
595.001	261.269
595.029	262.004
595.034	262.042
595.051	261.683
595.056	261.413
595.081	259.709
595.103	257.132
595.116	255.26
595.132	252.675
595.147	249.669
595.169	244.943
595.175	243.565
595.204	235.934
595.209	234.407
595.241	224.608
595.25	221.502
595.286	209.039
595.292	207.067
595.338	189.392
595.349	185.224
595.423	156.195
595.459	142.226
595.471	137.653
595.495	128.788
595.523	118.877
595.526	117.686
595.549	109.815
595.557	107.244
595.573	102.309
595.591	96.411
595.596	95.1338
595.619	88.4065
595.626	86.4587
595.638	83.2135
595.652	79.5869
595.657	78.282
595.672	74.4586
595.676	73.6443
595.695	69.2762
595.696	68.8887
595.713	65.2041
595.72	63.7681
595.732	61.3847
595.745	59.0652
595.751	57.8116
595.766	55.2895
595.769	54.7665
595.77	54.4852
595.782	52.5139
595.784	52.2398
595.793	50.8691
595.798	50.0959
595.8	49.7092
595.812	48.0817
595.817	47.3305
595.818	47.0957
595.825	46.1837
595.836	44.7017
595.839	44.3681
595.841	44.1457
595.848	43.2161
595.853	42.7103
595.861	41.7997
595.867	41.1056
595.87	40.709
595.873	40.4341
595.88	39.6273
595.885	39.1788
595.894	38.2128
595.896	38.0371
595.897	37.9557
595.908	36.9211
595.909	36.8414
595.921	35.7504
595.922	35.6741
595.922	35.6741
595.933	34.7581
595.935	34.5514
595.945	33.7928
595.947	33.5902
595.949	33.4659
595.957	32.9061
595.963	32.4808
595.971	31.9338
595.973	31.7561
595.977	31.5383
595.986	30.9393
595.99	30.6746
595.999	30.145
596.002	29.9989
596.003	29.9044
596.016	29.195
596.017	29.1477
596.025	28.7322
596.029	28.5441
596.029	28.5237
596.04	27.9921
596.042	27.912
596.052	27.4514
596.055	27.3141
596.059	27.1178
596.063	26.943
596.068	26.7726
596.079	26.3293
596.081	26.2629
596.093	25.7651
596.093	25.7651
596.094	25.7355
596.106	25.333
596.11	25.218
596.119	24.91
596.125	24.7141
596.128	24.6322
596.132	24.5107
596.141	24.2678
596.145	24.1494
596.156	23.8417
596.158	23.7955
596.162	23.68
596.171	23.474
596.172	23.4534
596.187	23.0919
596.188	23.0722
596.197	22.876
596.203	22.7562
596.205	22.7062
596.219	22.4393
596.222	22.3742
596.236	22.1138
596.24	22.0501
596.248	21.891
596.253	21.8096
596.257	21.7567
596.271	21.5448
596.276	21.4671
596.286	21.3117
596.288	21.2858
596.3	21.1081
596.305	21.0439
596.307	21.0229
596.322	20.8342
596.327	20.7725
596.339	20.6286
596.348	20.5276
596.357	20.4266
596.369	20.2874
596.369	20.2874
596.374	20.2371
596.389	20.0887
596.391	20.0722
596.41	19.8942
596.417	19.8294
596.431	19.7024
596.432	19.6866
596.442	19.6059
596.461	19.4609
596.468	19.4081
596.486	19.2781
596.492	19.2267
596.513	19.0727
596.52	19.022
596.523	19.001
596.541	18.8962
596.554	18.8134
596.568	18.7307
596.585	18.6285
596.596	18.5671
596.63	18.3652
596.637	18.3248
596.637	18.3248
596.664	18.1914
596.678	18.1247
596.716	17.9434
596.719	17.927
596.754	17.7638
596.761	17.7357
596.768	17.7078
596.802	17.5685
596.819	17.4994
596.843	17.4028
596.871	17.2932
596.871	17.2932
596.898	17.2007
596.939	17.0634
596.96	16.9947
597.008	16.836
597.012	16.8246
597.063	16.6557
597.077	16.611
597.077	16.611
597.132	16.4617
597.146	16.4247
597.201	16.2766
597.228	16.2032
597.27	16.0931
597.283	16.0566
597.311	15.9943
597.338	15.9321
597.366	15.8703
597.407	15.7776
597.435	15.7162
597.476	15.6242
597.503	15.5633
597.558	15.4415
597.558	15.4415
597.572	15.4148
597.641	15.2811
597.641	15.2811
597.71	15.1486
597.723	15.1221
597.778	15.0171
597.806	14.9645
597.847	14.8863
597.861	14.8602
597.899	14.789
597.916	14.7567
597.947	14.6984
597.978	14.6402
597.994	14.6113
598.041	14.5248
598.087	14.4391
598.134	14.3543
598.165	14.2986
598.181	14.2707
598.197	14.2432
598.212	14.2157
598.228	14.1886
598.243	14.1616
598.259	14.135
598.275	14.1084
598.282	14.0954
598.306	14.0564
598.327	14.0219
598.329	14.0178
598.353	13.9744
598.376	13.9322
598.399	13.8915
598.415	13.8654
598.434	13.8343
598.453	13.8048
598.468	13.784
598.473	13.7771
598.482	13.7643
598.492	13.7515
598.497	13.7456
598.506	13.7339
598.511	13.7285
598.521	13.7178
598.526	13.713
598.535	13.7035
598.54	13.6993
598.55	13.691
598.554	13.6875
598.564	13.6806
598.569	13.678
598.578	13.6726
598.583	13.6708
598.593	13.6672
598.598	13.6664
598.607	13.6647
598.612	13.6649
598.622	13.6654
598.627	13.6668
598.636	13.6696
598.641	13.6723
598.651	13.6777
598.655	13.6818
598.665	13.69
598.67	13.6957
598.677	13.7037
598.679	13.7085
598.684	13.7181
598.694	13.7374
598.699	13.7489
598.708	13.7719
598.713	13.7855
598.723	13.8127
598.727	13.8253
598.736	13.8552
598.738	13.8642
598.749	13.9037
598.75	13.9077
598.761	13.9565
598.762	13.9585
598.773	14.0111
598.775	14.0202
598.784	14.0715
598.788	14.0894
598.788	14.0923
598.796	14.1455
598.801	14.1788
598.807	14.2298
598.814	14.2772
598.819	14.321
598.827	14.3848
598.83	14.4196
598.84	14.5022
598.842	14.5258
598.853	14.6299
598.854	14.6402
598.857	14.6814
598.865	14.7727
598.866	14.7784
598.877	14.9196
598.879	14.9442
598.888	15.0763
598.892	15.1226
598.9	15.2433
598.905	15.3142
598.907	15.3599
598.909	15.3904
598.917	15.5316
598.923	15.629
598.93	15.7707
598.938	15.9216
598.944	16.0254
598.954	16.2362
598.956	16.2965
598.961	16.4032
598.969	16.5886
598.969	16.6002
598.982	16.9311
598.985	16.9958
598.995	17.2807
599.001	17.4314
599.009	17.6781
599.013	17.7943
599.017	17.9028
599.024	18.1352
599.032	18.4298
599.038	18.6262
599.048	18.989
599.05	19.0408
599.053	19.1503
599.064	19.6107
599.067	19.7258
599.08	20.27
599.081	20.3305
599.088	20.6289
599.096	20.9881
599.101	21.2127
599.112	21.7566
599.115	21.9221
599.127	22.5191
599.128	22.5714
599.134	22.9373
599.147	23.6539
599.154	24.0398
599.164	24.6765
599.165	24.7343
599.171	25.0981
599.182	25.7937
599.188	26.2364
599.199	26.968
599.204	27.3006
599.214	28.0642
599.225	28.8702
599.24	30.0427
599.242	30.1967
599.251	30.9167
599.266	32.1967
599.277	33.1153
599.281	33.4495
599.292	34.4875
599.304	35.5636
599.317	36.8192
599.319	37.0052
599.331	38.1585
599.355	40.5614
599.363	41.457
599.371	42.2722
599.388	44.1064
599.402	45.5637
599.438	49.5767
599.442	50.0093
599.504	56.9314
599.513	57.9706
599.515	58.1783
599.552	62.1508
599.558	62.7414
599.592	66.2844
599.595	66.5706
599.623	69.1816
599.628	69.5465
599.649	71.4036
599.655	71.8887
599.661	72.3491
599.678	73.6147
599.689	74.32
599.705	75.3775
599.711	75.7507
599.721	76.2367
599.744	77.3743
599.752	77.6879
599.753	77.7087
599.775	78.4556
599.783	78.6613
599.795	78.9473
599.8	79.0311
599.828	79.2755
599.829	79.2744
599.836	79.2624
599.859	79.0961
599.861	79.0574
599.87	78.9077
599.886	78.5205
599.892	78.3769
599.908	77.8818
599.914	77.6528
599.935	76.6915
599.939	76.554
599.942	76.4018
599.966	74.9945
599.969	74.8185
599.977	74.3227
599.997	72.9043
600.001	72.6634
600.017	71.3972
600.035	69.9815
600.037	69.8241
600.069	66.9504
600.077	66.236
600.077	66.2359
600.127	61.3559
600.129	61.1611
600.133	60.7654
600.189	55.026
600.22	51.7042
600.223	51.4116
600.258	47.9009
600.265	47.2183
600.292	44.4984
600.298	43.9355
600.323	41.5899
600.325	41.4095
600.346	39.4958
600.346	39.4958
600.347	39.4109
600.369	37.5365
600.373	37.2105
600.393	35.6567
600.399	35.113
600.404	34.7408
600.416	33.8767
600.417	33.8045
600.434	32.5554
600.435	32.4887
600.451	31.3534
600.454	31.1609
600.462	30.6475
600.468	30.2177
600.473	29.9237
600.487	29.101
600.493	28.7646
600.506	27.9799
600.512	27.6598
600.519	27.2332
600.525	26.9286
600.531	26.6378
600.54	26.2016
600.545	25.9222
600.554	25.5033
600.56	25.235
600.566	24.9667
600.569	24.8398
600.575	24.556
600.583	24.2318
600.593	23.8436
600.597	23.6495
600.61	23.1662
600.612	23.0918
600.62	22.807
600.626	22.5744
600.627	22.5425
600.638	22.192
600.639	22.1613
600.65	21.7938
600.651	21.7632
600.662	21.4404
600.665	21.3524
600.673	21.0992
600.673	21.0992
600.678	20.9691
600.685	20.795
600.692	20.6209
600.696	20.5019
600.705	20.2879
600.708	20.2197
600.719	19.9695
600.72	19.9477
600.727	19.7736
600.731	19.6943
600.732	19.6745
600.743	19.4665
600.746	19.4098
600.754	19.2474
600.759	19.1572
600.766	19.0365
600.772	18.9159
600.777	18.8335
600.786	18.6852
600.789	18.6378
600.793	18.5747
600.799	18.4742
600.8	18.4604
600.812	18.2959
600.813	18.2822
600.823	18.1381
600.826	18.0988
600.831	18.0361
600.835	17.9909
600.84	17.9344
600.846	17.8587
600.851	17.8047
600.858	17.7323
600.866	17.6496
600.87	17.6102
600.88	17.5018
600.881	17.4923
600.893	17.3794
600.895	17.3606
600.904	17.2705
600.908	17.2345
600.909	17.2267
600.916	17.175
600.923	17.1159
600.927	17.0876
600.938	17.0101
600.939	17.0033
600.95	16.9224
600.952	16.9089
600.962	16.8442
600.967	16.8119
600.973	16.7684
600.981	16.7188
600.985	16.6949
600.985	16.6949
600.996	16.6405
600.997	16.6358
601.01	16.5695
601.024	16.5013
601.024	16.5013
601.039	16.4357
601.039	16.4357
601.053	16.3723
601.053	16.3723
601.068	16.3111
601.068	16.3111
601.082	16.2516
601.082	16.2516
601.097	16.1939
601.097	16.1939
601.104	16.1639
601.111	16.1431
601.111	16.1431
601.125	16.0999
601.125	16.0999
601.14	16.058
601.14	16.058
601.154	16.017
601.154	16.017
601.174	15.964
601.174	15.9613
601.193	15.9124
601.195	15.9073
601.212	15.8621
601.215	15.8545
601.231	15.8128
601.231	15.8128
601.235	15.805
601.251	15.7746
601.255	15.7651
601.27	15.7373
601.276	15.7261
601.289	15.7007
601.302	15.6752
601.308	15.6645
601.329	15.6254
601.337	15.6114
601.356	15.5764
601.366	15.5591
601.383	15.528
601.395	15.5076
601.401	15.4974
601.424	15.4656
601.424	15.4656
601.464	15.4107
601.467	15.4069
601.504	15.3567
601.51	15.349
601.531	15.321
601.554	15.292
601.585	15.2503
601.597	15.2353
601.631	15.1903
601.643	15.179
601.654	15.1678
601.701	15.123
601.712	15.1119
601.758	15.0675
601.77	15.0564
601.816	15.0124
601.833	14.996
601.893	14.9396
601.897	14.936
601.96	14.8764
601.97	14.8674
602.016	14.8244
602.024	14.819
602.047	14.8028
602.109	14.7598
602.124	14.7491
602.193	14.7011
602.201	14.6958
602.278	14.6428
602.287	14.6362
602.362	14.5849
602.374	14.577
602.432	14.5376
602.447	14.5272
602.547	14.473
602.563	14.4648
602.663	14.411
602.678	14.4028
602.778	14.3493
602.793	14.3411
602.878	14.296
602.893	14.2895
602.909	14.283
603.009	14.2406
603.024	14.2341
603.124	14.192
603.14	14.1855
603.274	14.129
603.294	14.121
603.424	14.0663
603.447	14.0567
603.574	14.0039
603.601	13.9927
603.634	13.9793
603.724	13.9484
603.783	13.9287
603.875	13.8977
603.887	13.8933
604.025	13.8471
604.097	13.8228
604.225	13.7798
604.306	13.7525
604.389	13.7246
604.425	13.7142
604.515	13.6877
604.625	13.6556
604.724	13.6266
604.815	13.6002
604.934	13.5656
604.995	13.5478
605.143	13.5048
605.175	13.4955
605.352	13.4442
605.355	13.4434
605.445	13.4174
605.538	13.3906
605.633	13.363
605.725	13.3365
605.822	13.3087
605.913	13.2827
606.01	13.2546
606.1	13.2289
606.199	13.2007
606.288	13.1754
606.387	13.147
606.475	13.122
606.575	13.0934
606.584	13.0911
606.662	13.0649
606.717	13.0468
606.85	13.0025
606.858	12.9998
607.014	12.9482
607.037	12.9405
607.138	12.9075
607.226	12.8785
607.261	12.867
607.351	12.8375
607.384	12.8267
607.477	12.7966
607.497	12.7901
607.508	12.7857
607.602	12.7467
607.631	12.7348
607.728	12.6952
607.755	12.6843
607.847	12.6466
607.854	12.644
607.94	12.6091
607.974	12.5955
607.979	12.5927
608.025	12.5693
608.087	12.5379
608.11	12.526
608.176	12.4927
608.195	12.483
608.265	12.4478
608.28	12.4403
608.355	12.4033
608.365	12.398
608.382	12.3896
608.444	12.3496
608.451	12.3454
608.514	12.3043
608.534	12.2921
608.578	12.2636
608.601	12.2495
608.651	12.2179
608.668	12.2073
608.71	12.1807
608.723	12.1729
608.735	12.1631
608.77	12.134
608.787	12.12
608.829	12.085
608.846	12.0712
608.889	12.0367
608.906	12.0231
608.934	12.001
608.966	11.9758
608.978	11.9658
608.995	11.9526
609.01	11.9371
609.023	11.9238
609.055	11.8911
609.068	11.878
609.1	11.8459
609.108	11.8373
609.14	11.8059
609.144	11.8018
609.172	11.7751
609.174	11.7731
609.2	11.7491
609.204	11.7441
609.204	11.7441
609.234	11.7101
609.236	11.7077
609.266	11.6748
609.268	11.6725
609.287	11.6522
609.289	11.6499
609.302	11.6369
609.308	11.6288
609.31	11.6261
609.329	11.6028
609.332	11.6002
609.351	11.578
609.353	11.5755
609.372	11.5545
609.374	11.5521
609.393	11.5325
609.395	11.5304
609.409	11.5173
609.411	11.5152
609.425	11.5032
609.427	11.5013
609.441	11.4905
609.447	11.4864
609.457	11.4793
609.464	11.475
609.473	11.4698
609.481	11.4657
609.489	11.4622
609.498	11.4587
609.505	11.4566
609.51	11.4551
609.521	11.4535
609.523	11.4531
609.536	11.453
609.537	11.4531
609.549	11.4547
609.553	11.456
609.561	11.4587
609.569	11.4623
609.574	11.4649
609.583	11.4708
609.587	11.4738
609.595	11.4815
609.6	11.4854
609.608	11.4952
609.612	11.5001
609.621	11.5121
609.625	11.5181
609.634	11.5326
609.638	11.5398
609.642	11.5483
609.647	11.5596
609.651	11.5709
609.659	11.5963
609.664	11.609
609.672	11.6375
609.676	11.6517
609.685	11.6836
609.689	11.6996
609.698	11.7351
609.702	11.7529
609.71	11.7917
609.71	11.7917
609.723	11.8554
609.724	11.8607
609.733	11.9081
609.736	11.9283
609.738	11.9417
609.749	12.0155
609.752	12.0376
609.76	12.0983
609.761	12.1116
609.766	12.147
609.774	12.224
609.78	12.2722
609.787	12.3454
609.793	12.4081
609.8	12.4762
609.805	12.533
609.807	12.5586
609.813	12.6272
609.821	12.7371
609.825	12.7962
609.835	12.9291
609.838	12.9766
609.849	13.1354
609.852	13.195
609.859	13.3059
609.863	13.3622
609.864	13.3922
609.876	13.6125
609.876	13.6225
609.888	13.8468
609.89	13.9002
609.896	14.014
609.899	14.0999
609.904	14.2103
609.911	14.3795
609.918	14.5487
609.923	14.6729
609.932	14.9077
609.934	14.9862
609.946	15.3315
609.948	15.3786
609.958	15.6963
609.964	15.8802
609.975	16.2957
609.98	16.4468
609.993	16.9473
609.996	17.0474
610.011	17.6761
610.012	17.721
610.027	18.4322
610.028	18.4586
610.043	19.2245
610.043	19.2245
610.058	19.9741
610.059	20.0573
610.075	20.9791
610.077	21.0755
610.091	21.9441
610.096	22.2636
610.11	23.2223
610.11	23.2224
610.123	24.116
610.128	24.4287
610.13	24.5915
610.145	25.7321
610.149	26.0712
610.155	26.5802
610.162	27.1125
610.168	27.665
610.179	28.586
610.187	29.3562
610.187	29.3563
610.204	30.9625
610.209	31.4893
610.219	32.4377
610.23	33.5332
610.232	33.7613
610.251	35.8149
610.252	35.9325
610.254	36.1766
610.272	38.252
610.28	39.1298
610.284	39.6518
610.302	41.8708
610.314	43.4146
610.318	43.9015
610.332	45.7105
610.349	47.9923
610.353	48.581
610.362	49.7583
610.391	53.966
610.402	55.5006
610.409	56.5877
610.434	60.1595
610.494	69.0394
610.502	70.3077
610.519	72.757
610.545	76.4235
610.547	76.7291
610.583	81.6714
610.585	82.0202
610.616	85.8384
610.619	86.1565
610.637	88.232
610.647	89.3619
610.652	89.8749
610.681	92.7808
610.683	92.9404
610.684	93.062
610.715	95.6129
610.717	95.7348
610.723	96.112
610.748	97.6512
610.749	97.7176
610.761	98.3146
610.778	99.0058
610.78	99.0463
610.8	99.6477
610.8	99.6509
610.829	99.9539
610.831	99.9488
610.837	99.9384
610.859	99.7117
610.86	99.6975
